commit_sha,refactoring_type,instance_count,is_self_affirmed
24148782dd1cfa18534b0b77e1ee7c34ccd68338,Remove Parameter,6,False
24148782dd1cfa18534b0b77e1ee7c34ccd68338,Remove Parameter Annotation,1,False
2415623f58200fb6fe19b4793640ccb15050cd0c,Add Parameter,2,False
2415623f58200fb6fe19b4793640ccb15050cd0c,Encapsulate Attribute,8,False
2418a8ed52ba84b4084a02bf3bdbd95b67795aba,Extract Variable,1,False
241ba4fa6290c0dd6eca07e874a1da41a5d4608e,Change Return Type,4,True
241ba4fa6290c0dd6eca07e874a1da41a5d4608e,Change Variable Type,3,True
241ba4fa6290c0dd6eca07e874a1da41a5d4608e,Extract Variable,7,True
241ba4fa6290c0dd6eca07e874a1da41a5d4608e,Inline Variable,1,True
241ba4fa6290c0dd6eca07e874a1da41a5d4608e,Rename Method,1,True
241ba4fa6290c0dd6eca07e874a1da41a5d4608e,Replace Generic With Diamond,2,True
242360c6a4bf551128a11a34e60bdcb05bf214fd,Change Parameter Type,2,False
2427089bbf0019cfd1488a11ebeda61e8256853b,Modify Class Annotation,1,False
242d4f79c99c28b5ff1ac138ac0905b5a2835ea8,Replace Conditional With Ternary,1,False
2432cd697c82c27f8e812aef1f032b7488e44e8e,Modify Method Annotation,1,False
243653806c02cae2f8eb1c260cf525c12a032dc1,Modify Attribute Annotation,16,False
243e52e13ec85250b8f43068a2890410df1481d8,Extract Variable,1,False
24488f2d9193f7dd83c55a4b5289680409e5af42,Add Parameter,1,False
245d2391b216e2c03c60e8c3115948b8d918c1fe,Change Attribute Type,1,False
245d2391b216e2c03c60e8c3115948b8d918c1fe,Change Parameter Type,4,False
245d2391b216e2c03c60e8c3115948b8d918c1fe,Change Return Type,1,False
245d2391b216e2c03c60e8c3115948b8d918c1fe,Extract Interface,1,False
245d2391b216e2c03c60e8c3115948b8d918c1fe,Extract Superclass,1,False
245d2391b216e2c03c60e8c3115948b8d918c1fe,Pull Up Method,2,False
24634f1801a4556819821bbcdf15955f57127f03,Change Variable Type,1,False
24634f1801a4556819821bbcdf15955f57127f03,Rename Variable,1,False
2464ce054526b7d90d16f69d733e2774ddd29e8a,Change Variable Type,1,False
24678a1e66fb68e60e6b13bc6f803fe74cde1b2f,Add Parameter,1,False
24678a1e66fb68e60e6b13bc6f803fe74cde1b2f,Change Attribute Type,1,False
24678a1e66fb68e60e6b13bc6f803fe74cde1b2f,Change Parameter Type,1,False
24678a1e66fb68e60e6b13bc6f803fe74cde1b2f,Change Return Type,1,False
24678a1e66fb68e60e6b13bc6f803fe74cde1b2f,Modify Method Annotation,4,False
24678a1e66fb68e60e6b13bc6f803fe74cde1b2f,Rename Attribute,2,False
24678a1e66fb68e60e6b13bc6f803fe74cde1b2f,Rename Method,7,False
24678a1e66fb68e60e6b13bc6f803fe74cde1b2f,Rename Parameter,8,False
24695f00f528856ce563e2b8a213c3c615abb15a,Extract Method,1,True
246d5a278ce6307b4fc3450051405a3be71941e2,Add Parameter,2,True
246d5a278ce6307b4fc3450051405a3be71941e2,Extract Variable,1,True
246d5a278ce6307b4fc3450051405a3be71941e2,Remove Parameter,1,True
246d5a278ce6307b4fc3450051405a3be71941e2,Replace Variable With Attribute,1,True
246f55d9dfacc3a6b14b8fa7b0a124afb26e2f52,Extract Variable,2,False
2478f84f9c2a44a95a6cc2bfe9012e0f06f994b0,Extract Variable,2,False
248665403cf5cbb9ef968f66af95babe4f5bd075,Add Parameter,4,False
248665403cf5cbb9ef968f66af95babe4f5bd075,Change Return Type,2,False
248665403cf5cbb9ef968f66af95babe4f5bd075,Rename Method,2,False
24883855614e97bb417686b0b9fbdd5222ff3d94,Extract Variable,1,False
24973afd821af66241aabce781167d26f2bc0ca6,Add Class Annotation,21,False
24973afd821af66241aabce781167d26f2bc0ca6,Add Method Annotation,70,False
24a4ccb13c2b5292e2dea4cedb1ee6a01c06d9c2,Extract And Move Method,2,False
24a4ccb13c2b5292e2dea4cedb1ee6a01c06d9c2,Parameterize Variable,1,False
24aa0be734eb25abe13f034bfeef4aeb6ed0f247,Inline Method,1,False
24aa0be734eb25abe13f034bfeef4aeb6ed0f247,Remove Parameter,1,False
24ac7c38cf9538e1a5a6f0f00855b7b68e37380d,Extract Variable,2,False
24ac7c38cf9538e1a5a6f0f00855b7b68e37380d,Replace Conditional With Ternary,1,False
24b2f9377caf688dfc57e11d71e190859fa9e628,Move Class,6,False
24b6ad2485583ce918dce26ab7ee74fc08a7448d,Rename Method,1,False
24bbc6c03824bb888c545a68d098e331886c6fbe,Extract Variable,2,False
24c0c7a144ceb2b1c0352cc6569350e6badd2f93,Change Parameter Type,1,False
24c0c7a144ceb2b1c0352cc6569350e6badd2f93,Rename Attribute,9,False
24c0c7a144ceb2b1c0352cc6569350e6badd2f93,Rename Method,7,False
24c0c7a144ceb2b1c0352cc6569350e6badd2f93,Rename Parameter,6,False
24e672e029a5b1501fe10a2e180239777d9d013b,Add Parameter,1,False
24e672e029a5b1501fe10a2e180239777d9d013b,Extract Variable,1,False
24e895f3b8d8a28eb8e012e6763bca1f64a633cc,Add Attribute Annotation,1,False
24e895f3b8d8a28eb8e012e6763bca1f64a633cc,Change Attribute Access Modifier,1,False
24e895f3b8d8a28eb8e012e6763bca1f64a633cc,Modify Class Annotation,1,False
24e895f3b8d8a28eb8e012e6763bca1f64a633cc,Remove Attribute Modifier,2,False
24e895f3b8d8a28eb8e012e6763bca1f64a633cc,Rename Attribute,1,False
25007aa1f01c5d72d909905631bfa9b684c86996,Rename Class,1,False
2501b407328961c0bda83aab2a73873248f32676,Add Variable Annotation,1,False
254a75b6f0df7740f1c5b72e08580ff8259a5ea7,Rename Variable,1,False
254ae59b530b5cb41315aaa9d8c1ff2ec44ddea6,Encapsulate Attribute,1,False
254ae59b530b5cb41315aaa9d8c1ff2ec44ddea6,Extract And Move Method,7,False
255c76825058da557f2948008ea8ad5a26f6c9ed,Change Method Access Modifier,1,False
255c76825058da557f2948008ea8ad5a26f6c9ed,Extract Variable,1,False
25630752bf0246e18917355588a452255ac78808,Change Parameter Type,2,True
25632779fb7ebacd3c8800a9d2778ea74007326f,Remove Attribute Modifier,4,False
25669b3d07035a0e11a8b9298757fd2a35539783,Extract Superclass,1,False
256d4cab0500f92773435627087ac462a570f0de,Add Class Annotation,1,False
256fb1594334eea53b2037c1607f9af4cc88f925,Split Conditional,1,False
258b5da4e1f03ac1a91fc706b66b6b59a4e3829d,Modify Method Annotation,2,False
2591922afe6327ffa8a01fa0b3a3847ea5ef3e7a,Rename Method,1,False
259a4230a702bfe262ea5ff6aaea16ae684e179d,Remove Parameter,1,False
25a1671da5f6828d60ecbd4a2178e2c6571a9627,Extract Attribute,1,False
25a8425b8a7a1c21c6f42bb481ad7422a1ddbe32,Add Method Modifier,1,False
25a8425b8a7a1c21c6f42bb481ad7422a1ddbe32,Change Attribute Type,1,False
25a8425b8a7a1c21c6f42bb481ad7422a1ddbe32,Change Method Access Modifier,1,False
25a8425b8a7a1c21c6f42bb481ad7422a1ddbe32,Change Return Type,1,False
25a8425b8a7a1c21c6f42bb481ad7422a1ddbe32,Encapsulate Attribute,1,False
25a8425b8a7a1c21c6f42bb481ad7422a1ddbe32,Extract Class,1,False
25a8425b8a7a1c21c6f42bb481ad7422a1ddbe32,Move Attribute,1,False
25a8425b8a7a1c21c6f42bb481ad7422a1ddbe32,Rename Attribute,1,False
25a8425b8a7a1c21c6f42bb481ad7422a1ddbe32,Rename Method,1,False
25acf715b39344c31ec259c832aeaa8e6b7afe1a,Add Parameter,7,False
25acf715b39344c31ec259c832aeaa8e6b7afe1a,Extract Variable,1,False
25b360cd6307cc07fa509ae4f14baf72a96199ad,Extract Variable,1,False
25b5eea6bd4ee752b569773e8cc71b92f3c937b1,Extract And Move Method,1,False
25bcb3d0edb438cef2d5281ac22bb3b8c68e3539,Add Parameter,1,False
25bcb3d0edb438cef2d5281ac22bb3b8c68e3539,Change Variable Type,1,False
25bcb3d0edb438cef2d5281ac22bb3b8c68e3539,Rename Variable,1,False
25be6b449a4f65fccd9bfe0113c32552577fad99,Encapsulate Attribute,1,False
25c11518d89d5f79892517ca2b8501dd511cb970,Add Class Annotation,1,False
25c11518d89d5f79892517ca2b8501dd511cb970,Add Method Annotation,1,False
25c11518d89d5f79892517ca2b8501dd511cb970,Change Type Declaration Kind,1,False
25c11518d89d5f79892517ca2b8501dd511cb970,Extract Interface,1,False
25c11518d89d5f79892517ca2b8501dd511cb970,Rename Class,1,False
25c8c2620d1a724aff8637e06758362747819b80,Change Variable Type,2,False
25cdb4c3332ccab0f24a23a68ceef72c70d60a84,Add Attribute Annotation,3,False
25cdb4c3332ccab0f24a23a68ceef72c70d60a84,Add Class Annotation,1,False
25cdb4c3332ccab0f24a23a68ceef72c70d60a84,Add Method Annotation,3,False
25cdb4c3332ccab0f24a23a68ceef72c70d60a84,Add Parameter,1,False
25cdb4c3332ccab0f24a23a68ceef72c70d60a84,Change Attribute Type,1,False
25cdb4c3332ccab0f24a23a68ceef72c70d60a84,Change Parameter Type,1,False
25d09c7aa2b14cc70ca739e2a4ec64b3a52bb55e,Change Attribute Type,1,False
25d09c7aa2b14cc70ca739e2a4ec64b3a52bb55e,Change Parameter Type,1,False
25d1159446ccde8fab36e18380c50549802c5a5c,Extract Variable,2,False
25d72e0e294c7ae42431d5decba2e438c5f1dab1,Encapsulate Attribute,5,False
25d72e0e294c7ae42431d5decba2e438c5f1dab1,Extract Variable,1,False
25d72e0e294c7ae42431d5decba2e438c5f1dab1,Remove Class Annotation,5,False
25d72e0e294c7ae42431d5decba2e438c5f1dab1,Rename Class,1,False
25db1f48f0d81716230e7124698379f76dbf220a,Extract Variable,1,False
25f814b203e5e975c7ee6e7b290b7f256b9a3e4d,Add Attribute Annotation,1,False
25fb365fefa37aec936725277ae31c2e66c07ecc,Extract Method,1,False
25fb365fefa37aec936725277ae31c2e66c07ecc,Move Class,1,False
25fb365fefa37aec936725277ae31c2e66c07ecc,Rename Variable,1,False
25fc8957804d10d9de82dd6e40e28b2d052f8237,Add Class Annotation,1,False
25fc8957804d10d9de82dd6e40e28b2d052f8237,Add Method Annotation,3,False
2605396ee9e70d3baf89ad99ca4f092950bb22f1,Add Class Annotation,1,False
2605396ee9e70d3baf89ad99ca4f092950bb22f1,Rename Method,1,False
260596708d957d067eb8d30e64c9aaffffe68b4e,Add Attribute Modifier,18,True
260596708d957d067eb8d30e64c9aaffffe68b4e,Change Type Declaration Kind,5,True
260c648869c62c05da243f00e507d2395aca707f,Change Parameter Type,1,True
260c648869c62c05da243f00e507d2395aca707f,Rename Variable,1,True
2611c2d4888e9a32680848302a08c5afe0cea9dc,Rename Class,1,False
261489f1b3f19acdd26af90e356aebc177dd6925,Extract And Move Method,1,False
261489f1b3f19acdd26af90e356aebc177dd6925,Rename Variable,1,False
262d7ccb8c55ef2c19e9d2d30d570b2ab4c5218c,Extract Variable,1,False
262d7ccb8c55ef2c19e9d2d30d570b2ab4c5218c,Merge Conditional,1,False
262d7ccb8c55ef2c19e9d2d30d570b2ab4c5218c,Split Conditional,2,False
262e14ef8195d04f4312805d2edf9b724b1118b5,Extract Variable,3,False
262e14ef8195d04f4312805d2edf9b724b1118b5,Rename Variable,1,False
26375b01a72d4ae6ea1bf59d441dc14506f0ed73,Rename Variable,1,False
26375b01a72d4ae6ea1bf59d441dc14506f0ed73,Split Conditional,1,False
26387a3b74ac0076e94b6a364b596b12008ee57e,Add Attribute Modifier,9,True
26387a3b74ac0076e94b6a364b596b12008ee57e,Change Parameter Type,3,True
26387a3b74ac0076e94b6a364b596b12008ee57e,Remove Method Annotation,3,True
26387a3b74ac0076e94b6a364b596b12008ee57e,Rename Attribute,1,True
263bad93617b90a979bf1ea1100425b6e6391bce,Extract Variable,2,False
2650786cc78eb5714db1c071cb6c0b446dbd2fee,Extract Method,1,False
2650786cc78eb5714db1c071cb6c0b446dbd2fee,Rename Parameter,1,False
265ba4dad44e399d77341212d11eba9ac255c349,Modify Parameter Annotation,8,False
265ddd468c5964e1df3c0894a559ccba2b083211,Change Variable Type,4,False
265ddd468c5964e1df3c0894a559ccba2b083211,Extract Variable,2,False
265ddd468c5964e1df3c0894a559ccba2b083211,Rename Variable,2,False
265ddd468c5964e1df3c0894a559ccba2b083211,Try With Resources,2,False
26608f7a80804efc0bacc8be3fbe50a0bdd78e0a,Change Attribute Type,1,False
26608f7a80804efc0bacc8be3fbe50a0bdd78e0a,Rename Attribute,1,False
2689d313f8824ebff8e4d238de11f249f371209c,Add Parameter,5,False
2689d313f8824ebff8e4d238de11f249f371209c,Reorder Parameter,1,False
269b3ac8b5b20c44537f3f68301f5e67a6fd0c3a,Change Variable Type,4,False
269b3ac8b5b20c44537f3f68301f5e67a6fd0c3a,Remove Method Annotation,2,False
269b3ddd6608eaee8f552ba052cd9e256b4caa91,Extract Method,2,False
26ab312c8cea217fcd64decbe8e94f474ec17998,Inline Variable,1,False
26b0034def65baaf77ff44c0a20633fe990ce7d5,Modify Parameter Annotation,1,False
26b0034def65baaf77ff44c0a20633fe990ce7d5,Rename Parameter,1,False
26b0034def65baaf77ff44c0a20633fe990ce7d5,Rename Variable,1,False
26b0034def65baaf77ff44c0a20633fe990ce7d5,Split Attribute,1,False
26b0034def65baaf77ff44c0a20633fe990ce7d5,Split Parameter,1,False
26c08ecba1985bf436eaa85fb30ff46e86b88e64,Change Return Type,2,False
26c08ecba1985bf436eaa85fb30ff46e86b88e64,Change Variable Type,1,False
26c08ecba1985bf436eaa85fb30ff46e86b88e64,Modify Method Annotation,1,False
26c92a463fe58c35c464134ce2feee45c767df65,Rename Method,1,False
26c92a463fe58c35c464134ce2feee45c767df65,Rename Parameter,1,False
26cfed2e5288d7686c0a9219cf53f5fb40917a27,Add Method Modifier,1,False
26d8e5c19fb79590190c22b9405a1fd15b7041ea,Extract And Move Method,1,True
26d8e5c19fb79590190c22b9405a1fd15b7041ea,Rename Variable,2,True
26df86f60a0feff1792960ffba6e5fcbe3360383,Add Class Annotation,2,False
26df86f60a0feff1792960ffba6e5fcbe3360383,Modify Class Annotation,4,False
26e3620adc64784a01fea21331f1121444ff168d,Add Method Modifier,2,False
26e56293614286d10459088b15312fd39dd79fbc,Add Parameter,1,False
26e56293614286d10459088b15312fd39dd79fbc,Extract Variable,6,False
26eb6ac36cef51c5a3455cd2d96efc0417b37324,Extract Variable,1,False
26ebfc34dc4bcf6ec366ea641ebf7e21b6586c1e,Add Method Annotation,1,False
26ebfc34dc4bcf6ec366ea641ebf7e21b6586c1e,Add Parameter,11,False
26ebfc34dc4bcf6ec366ea641ebf7e21b6586c1e,Add Parameter Annotation,5,False
26ebfc34dc4bcf6ec366ea641ebf7e21b6586c1e,Change Attribute Type,1,False
26ebfc34dc4bcf6ec366ea641ebf7e21b6586c1e,Change Method Access Modifier,5,False
26ebfc34dc4bcf6ec366ea641ebf7e21b6586c1e,Change Parameter Type,11,False
26ebfc34dc4bcf6ec366ea641ebf7e21b6586c1e,Change Return Type,1,False
26ebfc34dc4bcf6ec366ea641ebf7e21b6586c1e,Change Variable Type,4,False
26ebfc34dc4bcf6ec366ea641ebf7e21b6586c1e,Extract Variable,1,False
26ebfc34dc4bcf6ec366ea641ebf7e21b6586c1e,Inline Method,1,False
26ebfc34dc4bcf6ec366ea641ebf7e21b6586c1e,Inline Variable,1,False
26ebfc34dc4bcf6ec366ea641ebf7e21b6586c1e,Localize Parameter,3,False
26ebfc34dc4bcf6ec366ea641ebf7e21b6586c1e,Move And Inline Method,5,False
26ebfc34dc4bcf6ec366ea641ebf7e21b6586c1e,Move Class,14,False
26ebfc34dc4bcf6ec366ea641ebf7e21b6586c1e,Move Method,1,False
26ebfc34dc4bcf6ec366ea641ebf7e21b6586c1e,Remove Class Annotation,13,False
26ebfc34dc4bcf6ec366ea641ebf7e21b6586c1e,Remove Method Annotation,11,False
26ebfc34dc4bcf6ec366ea641ebf7e21b6586c1e,Remove Parameter,3,False
26ebfc34dc4bcf6ec366ea641ebf7e21b6586c1e,Rename Method,5,False
26ebfc34dc4bcf6ec366ea641ebf7e21b6586c1e,Rename Parameter,3,False
26ebfc34dc4bcf6ec366ea641ebf7e21b6586c1e,Replace Generic With Diamond,1,False
26f1cca376ea6b90fdcc83ac46403d4dbdba2795,Extract Method,1,False
26f1cca376ea6b90fdcc83ac46403d4dbdba2795,Extract Variable,1,False
26f1cca376ea6b90fdcc83ac46403d4dbdba2795,Inline Variable,10,False
26fa1091b8c57a46d234a4b1fac0afe178189ffe,Change Attribute Access Modifier,25,True
26fa1091b8c57a46d234a4b1fac0afe178189ffe,Extract Class,3,True
26fa1091b8c57a46d234a4b1fac0afe178189ffe,Merge Attribute,3,True
26fa1091b8c57a46d234a4b1fac0afe178189ffe,Move Attribute,25,True
26fe1dafe86546454b4e3eba83267b0cbb327b54,Change Variable Type,1,False
26fe1dafe86546454b4e3eba83267b0cbb327b54,Extract Superclass,2,False
2700b3efc7608e87c3d329d20f1b3545813bf18b,Change Return Type,1,False
2700b3efc7608e87c3d329d20f1b3545813bf18b,Rename Parameter,5,False
2703ded0470d87cee1cd09403a2b3ddcac366118,Extract Method,1,False
27060bb4c6b36e56bd2d485cbe96b10381cdbb40,Rename Variable,2,False
2708af4bcc182f71d2eb591f4167a0095de4516a,Change Attribute Type,1,False
2708af4bcc182f71d2eb591f4167a0095de4516a,Remove Class Annotation,1,False
2708dcb9e6474cad71dd4e9374b12185f2926907,Add Class Annotation,7,False
2708dcb9e6474cad71dd4e9374b12185f2926907,Extract Variable,3,False
270c6838970758c76a347d46f1474fd1fef80ef4,Change Attribute Type,6,False
270c6838970758c76a347d46f1474fd1fef80ef4,Change Parameter Type,10,False
270c6838970758c76a347d46f1474fd1fef80ef4,Modify Attribute Annotation,1,False
270c6838970758c76a347d46f1474fd1fef80ef4,Remove Attribute Annotation,1,False
27114b57c1e1f6bb65774c478f4ccacfa66e657f,Change Attribute Access Modifier,2,False
27114b57c1e1f6bb65774c478f4ccacfa66e657f,Extract Class,2,False
27114b57c1e1f6bb65774c478f4ccacfa66e657f,Move Attribute,2,False
271410cf2ac7b6f208c898ed4f04f47143394edf,Extract Class,3,True
271410cf2ac7b6f208c898ed4f04f47143394edf,Move Attribute,5,True
271410cf2ac7b6f208c898ed4f04f47143394edf,Move Method,8,True
2717ecf68341f6acbe251d98a1ae8436feb3893b,Add Attribute Modifier,1,False
2717ecf68341f6acbe251d98a1ae8436feb3893b,Change Attribute Access Modifier,4,False
2720ab33d885ea3d580ad6b3c947581e7daf8f68,Add Method Modifier,4,False
2720ab33d885ea3d580ad6b3c947581e7daf8f68,Remove Class Annotation,1,False
2720ab33d885ea3d580ad6b3c947581e7daf8f68,Replace Attribute With Variable,3,False
2723f8d84d01ee7989e9aa88647ccdcf9fee607a,Add Attribute Annotation,1,False
2723f8d84d01ee7989e9aa88647ccdcf9fee607a,Add Parameter Annotation,1,False
272a803bed0d4b5fe1a94630debc6bff9c658048,Add Method Annotation,11,True
272a803bed0d4b5fe1a94630debc6bff9c658048,Modify Class Annotation,1,True
27332ecb554794feefcda9b87b62cbfa8f6f7add,Extract Method,2,True
273ce6091c7b2cbfa35d075af021e497950422c1,Add Parameter,1,False
2741e9868e1e4f0e3a4a8af44abc7984de3aeb4b,Rename Attribute,2,True
2741e9868e1e4f0e3a4a8af44abc7984de3aeb4b,Rename Method,4,True
27475b79da80792f5132764050331f281cc1d3dd,Rename Attribute,7,True
2751b6510c4b1337f643e7956f355b955f93c099,Add Parameter,2,False
2755265f272da8d3a1d802283dd576833140b03d,Change Return Type,3,False
275ec8c3c80756126bc80014576af0d4bdc89f8b,Add Parameter,2,False
27798861b214917ea0009269d6152f2f55e0115d,Extract Variable,1,False
277aa444070245d508b620efd55404384cc84eb5,Replace Attribute With Variable,1,False
277c15afeea2ca2adaafe5925513b427cb49a0fc,Add Class Annotation,3,True
277c15afeea2ca2adaafe5925513b427cb49a0fc,Extract Variable,1,True
278187d4461a98d7dd8a54e312fdd4621b661cae,Modify Method Annotation,1,False
278187d4461a98d7dd8a54e312fdd4621b661cae,Rename Variable,1,False
278c208e9854d5c9933751a4b99b19466d06a94a,Add Class Annotation,11,False
278c6458a4eedb2f2adbc8845ac2c3c1d82e492d,Extract Method,1,False
278c6458a4eedb2f2adbc8845ac2c3c1d82e492d,Extract Variable,1,False
278c6458a4eedb2f2adbc8845ac2c3c1d82e492d,Inline Variable,1,False
278c6458a4eedb2f2adbc8845ac2c3c1d82e492d,Rename Variable,3,False
279376ff6057927db7fb3dca22b1368ba78fabc8,Add Attribute Annotation,1,False
279376ff6057927db7fb3dca22b1368ba78fabc8,Add Class Annotation,1,False
279376ff6057927db7fb3dca22b1368ba78fabc8,Remove Attribute Modifier,2,False
279376ff6057927db7fb3dca22b1368ba78fabc8,Remove Method Modifier,1,False
279376ff6057927db7fb3dca22b1368ba78fabc8,Rename Attribute,1,False
2795184c9084025901b6ae9f9113db45c7d54ddd,Try With Resources,1,False
27985d329bdc9dacdf5a2cebafdc6d4b9f2b57af,Extract Method,2,False
27a3d2c0126f0aa071506352b60a5ccaa7f49caf,Invert Condition,2,False
27a72abf30b977122770e6e0631bf1a32c36035d,Modify Method Annotation,5,False
27aa4dacceeebd0585623ce4b89c5cc004e66e72,Remove Class Annotation,6,False
27c20f84475b873018f4b1b05efe9bce9eb03b5b,Change Attribute Type,2,False
27c20f84475b873018f4b1b05efe9bce9eb03b5b,Rename Attribute,1,False
27c2de5e9f588b30c935804c20c88e0872453cf2,Add Parameter,1,False
27c9393ac06f357976cc98c9a6dcfa4350af1906,Change Attribute Type,1,True
27c9393ac06f357976cc98c9a6dcfa4350af1906,Change Parameter Type,3,True
27c9393ac06f357976cc98c9a6dcfa4350af1906,Change Variable Type,1,True
27c9393ac06f357976cc98c9a6dcfa4350af1906,Encapsulate Attribute,1,True
27c9393ac06f357976cc98c9a6dcfa4350af1906,Extract Method,1,True
27c9393ac06f357976cc98c9a6dcfa4350af1906,Rename Attribute,1,True
27c9393ac06f357976cc98c9a6dcfa4350af1906,Rename Variable,1,True
27c9ea4c897b4dcb413584a080bfdf6d629e197f,Change Attribute Type,2,False
27c9ea4c897b4dcb413584a080bfdf6d629e197f,Change Parameter Type,8,False
27c9ea4c897b4dcb413584a080bfdf6d629e197f,Change Return Type,2,False
27c9ea4c897b4dcb413584a080bfdf6d629e197f,Change Variable Type,2,False
27c9ea4c897b4dcb413584a080bfdf6d629e197f,Rename Variable,1,False
27d0828d8e1ae9e17ca912216cab46d8e3b76c0d,Add Variable Modifier,1,False
27d0828d8e1ae9e17ca912216cab46d8e3b76c0d,Extract Variable,1,False
27db350e336079c3be4d66a39088cc197e8ffeec,Add Parameter,1,False
27db350e336079c3be4d66a39088cc197e8ffeec,Extract Variable,1,False
27e348d57b255c683a6d2a751e2b7d4be0e5e6a6,Add Parameter,1,False
27e348d57b255c683a6d2a751e2b7d4be0e5e6a6,Remove Attribute Modifier,1,False
27e348d57b255c683a6d2a751e2b7d4be0e5e6a6,Rename Attribute,1,False
27e348d57b255c683a6d2a751e2b7d4be0e5e6a6,Rename Parameter,1,False
27e91419b25d3fd7a41e9fbe8c9f5f1ef4860508,Add Attribute Annotation,5,False
27e91419b25d3fd7a41e9fbe8c9f5f1ef4860508,Add Class Annotation,2,False
27e91419b25d3fd7a41e9fbe8c9f5f1ef4860508,Change Parameter Type,2,False
27e91419b25d3fd7a41e9fbe8c9f5f1ef4860508,Change Return Type,2,False
27e91419b25d3fd7a41e9fbe8c9f5f1ef4860508,Extract Class,1,False
27e91419b25d3fd7a41e9fbe8c9f5f1ef4860508,Modify Class Annotation,1,False
27e91419b25d3fd7a41e9fbe8c9f5f1ef4860508,Move Attribute,1,False
27e91419b25d3fd7a41e9fbe8c9f5f1ef4860508,Move Method,1,False
27e91419b25d3fd7a41e9fbe8c9f5f1ef4860508,Remove Method Annotation,1,False
27e91419b25d3fd7a41e9fbe8c9f5f1ef4860508,Remove Parameter Annotation,2,False
27e91419b25d3fd7a41e9fbe8c9f5f1ef4860508,Rename Parameter,2,False
27e91419b25d3fd7a41e9fbe8c9f5f1ef4860508,Rename Variable,1,False
27eb5f10656a111049710b504e7e24225ccd215a,Rename Attribute,1,False
27eed10f704595633b6e028510065b11bbe8332a,Add Method Annotation,6,False
27eed10f704595633b6e028510065b11bbe8332a,Add Method Modifier,5,False
27eed10f704595633b6e028510065b11bbe8332a,Add Parameter,4,False
27eed10f704595633b6e028510065b11bbe8332a,Change Method Access Modifier,3,False
27eed10f704595633b6e028510065b11bbe8332a,Move And Rename Method,3,False
27eed10f704595633b6e028510065b11bbe8332a,Move Method,2,False
27f564e89eae3ec1fc4cf00464f7ef94515e067f,Add Parameter,1,False
28063f04f52d943ed9bcb66005c29177bb914a5d,Add Attribute Modifier,1,True
28063f04f52d943ed9bcb66005c29177bb914a5d,Extract Class,1,True
28063f04f52d943ed9bcb66005c29177bb914a5d,Move Attribute,1,True
28063f04f52d943ed9bcb66005c29177bb914a5d,Remove Attribute Annotation,1,True
28063f04f52d943ed9bcb66005c29177bb914a5d,Rename Variable,1,True
2806f4c5f641ebc055b832751485b5a8de20d367,Add Parameter,2,False
2806f4c5f641ebc055b832751485b5a8de20d367,Parameterize Attribute,2,False
280f1cf65fbbf84684a96686a229a0e80980fc4f,Rename Parameter,3,False
28166de2d3412b6983fe6d9186c706bf78a67026,Add Parameter,1,False
28166de2d3412b6983fe6d9186c706bf78a67026,Change Return Type,1,False
28166de2d3412b6983fe6d9186c706bf78a67026,Change Type Declaration Kind,1,False
28166de2d3412b6983fe6d9186c706bf78a67026,Change Variable Type,1,False
28166de2d3412b6983fe6d9186c706bf78a67026,Encapsulate Attribute,2,False
28166de2d3412b6983fe6d9186c706bf78a67026,Extract Variable,1,False
28166de2d3412b6983fe6d9186c706bf78a67026,Rename Variable,1,False
2816bbeff1a14e8710ee523c82efc7d2ee436906,Add Attribute Annotation,5,False
281e23dda49980d03496303060b32c64e246fdc5,Encapsulate Attribute,1,False
281e23dda49980d03496303060b32c64e246fdc5,Replace Variable With Attribute,1,False
282bd856f1e97232abb82a7d5cecd3efd87cea0c,Inline Variable,1,False
28417eabdd8a256e53220af4c0e697cfea20644d,Modify Class Annotation,1,False
28417eabdd8a256e53220af4c0e697cfea20644d,Modify Method Annotation,2,False
284c43b3906229900e083e84bb70123493a57b6d,Add Attribute Modifier,1,False
284c43b3906229900e083e84bb70123493a57b6d,Change Attribute Type,1,False
284c43b3906229900e083e84bb70123493a57b6d,Change Parameter Type,1,False
284c43b3906229900e083e84bb70123493a57b6d,Rename Attribute,1,False
284c43b3906229900e083e84bb70123493a57b6d,Rename Method,1,False
284c43b3906229900e083e84bb70123493a57b6d,Rename Parameter,1,False
284c43b3906229900e083e84bb70123493a57b6d,Replace Attribute With Variable,1,False
284dd44a732c4eec4036af0af7c2c25eb10343f7,Extract Method,1,False
28593bfbae98c3e7add4606f87b2cac424bc0db4,Rename Attribute,1,True
285ea158d7a6880e2faefe2fd28619a5a56d3c1e,Add Parameter,2,False
286233491de7faa2da27184956fb0bb6e1f0e7d5,Change Attribute Type,68,False
286233491de7faa2da27184956fb0bb6e1f0e7d5,Change Parameter Type,8,False
286233491de7faa2da27184956fb0bb6e1f0e7d5,Change Return Type,18,False
286233491de7faa2da27184956fb0bb6e1f0e7d5,Change Variable Type,68,False
286233491de7faa2da27184956fb0bb6e1f0e7d5,Rename Class,4,False
286fd024111f6f96407b6474c90d9ec636b882c7,Add Parameter,1,False
2870cf24176d18233b4cfe90b611d9cb14388e18,Modify Method Annotation,1,False
2880fac292c4df1589d3d160b230a5d1552879d3,Extract Variable,1,False
2880fac292c4df1589d3d160b230a5d1552879d3,Rename Variable,1,False
