commit_sha,refactoring_type,instance_count,is_self_affirmed
8c21fe44803cd062acf2e2175f1e0d07b667f91b,Change Variable Type,3,True
8c21fe44803cd062acf2e2175f1e0d07b667f91b,Invert Condition,1,True
8c21fe44803cd062acf2e2175f1e0d07b667f91b,Rename Class,2,True
8c21fe44803cd062acf2e2175f1e0d07b667f91b,Rename Method,3,True
8c21fe44803cd062acf2e2175f1e0d07b667f91b,Rename Variable,5,True
8c63f26615474abf2a0643d62423f1d4587c7647,Change Method Access Modifier,10,True
8c63f26615474abf2a0643d62423f1d4587c7647,Move Method,10,True
8c9af5536640d744611858eed10c3d7b79d58813,Change Attribute Type,1,True
8c9af5536640d744611858eed10c3d7b79d58813,Change Parameter Type,1,True
8c9af5536640d744611858eed10c3d7b79d58813,Rename Attribute,3,True
8c9af5536640d744611858eed10c3d7b79d58813,Rename Class,1,True
8c9af5536640d744611858eed10c3d7b79d58813,Rename Method,5,True
8d3e4827a2096fbb8140ba36beb69f5a28cf8457,Change Method Access Modifier,12,True
8d3e4827a2096fbb8140ba36beb69f5a28cf8457,Extract Class,1,True
8d3e4827a2096fbb8140ba36beb69f5a28cf8457,Merge Conditional,3,True
8d3e4827a2096fbb8140ba36beb69f5a28cf8457,Move Method,12,True
8d3e4827a2096fbb8140ba36beb69f5a28cf8457,Replace Conditional With Ternary,2,True
8d9aa8c094ba277ce154411ac41cf4afd719bc21,Add Class Annotation,1,True
8e1bf082cc65798a3fd8686de123dd6d3abf1d9a,Add Method Annotation,4,True
8e1bf082cc65798a3fd8686de123dd6d3abf1d9a,Change Variable Type,3,True
8e1bf082cc65798a3fd8686de123dd6d3abf1d9a,Extract Variable,2,True
8e438e08e6efaa4391a1ed223d8cf20541e07305,Change Variable Type,1,True
8e5fd83c9beab5e2d985849516cb445bca6c93a0,Add Thrown Exception Type,2,True
8e5fd83c9beab5e2d985849516cb445bca6c93a0,Extract Method,3,True
8e5fd83c9beab5e2d985849516cb445bca6c93a0,Invert Condition,1,True
8e5fd83c9beab5e2d985849516cb445bca6c93a0,Merge Conditional,2,True
8e5fd83c9beab5e2d985849516cb445bca6c93a0,Parameterize Variable,2,True
8e5fd83c9beab5e2d985849516cb445bca6c93a0,Rename Parameter,1,True
8e5fd83c9beab5e2d985849516cb445bca6c93a0,Rename Variable,1,True
8e9ad26fb397197ccf54831d65a2bbcd66e4e82a,Change Attribute Access Modifier,1,True
8ed75a51457f0bbbdb05bd98585f8b63f407650f,Add Parameter,1,True
8f1e30a74506eb87c70c94f099e0749c8d01498b,Change Attribute Type,1,True
8f1e30a74506eb87c70c94f099e0749c8d01498b,Change Parameter Type,2,True
8f1e30a74506eb87c70c94f099e0749c8d01498b,Change Return Type,2,True
8f1e30a74506eb87c70c94f099e0749c8d01498b,Change Variable Type,1,True
8f1e30a74506eb87c70c94f099e0749c8d01498b,Rename Class,1,True
8f1e30a74506eb87c70c94f099e0749c8d01498b,Rename Method,1,True
8f4fa1a1198c67e306b0fdb22323a8a97fec8a2e,Change Attribute Type,22,True
8f4fa1a1198c67e306b0fdb22323a8a97fec8a2e,Change Parameter Type,80,True
8f4fa1a1198c67e306b0fdb22323a8a97fec8a2e,Change Return Type,40,True
8f4fa1a1198c67e306b0fdb22323a8a97fec8a2e,Change Variable Type,117,True
8fbe4c2b020aac365e5ea809ccbd27a38b3750f1,Extract Method,2,True
8fbe4c2b020aac365e5ea809ccbd27a38b3750f1,Rename Variable,1,True
90421bad979624b476b7f9d807469fd80cc2256c,Encapsulate Attribute,2,True
90421bad979624b476b7f9d807469fd80cc2256c,Extract Method,2,True
905f435375e2a173f7aec8a8e211508fa86e4c85,Extract Method,1,True
90ec485a1f3d5790965244e5848a0348f9105e75,Add Attribute Modifier,1,True
90ec485a1f3d5790965244e5848a0348f9105e75,Change Variable Type,2,True
90ec485a1f3d5790965244e5848a0348f9105e75,Rename Variable,2,True
9100851f0c64ecb9ca65b0be9c9961e3abb65025,Extract Variable,1,True
9244bad35625f56e1296d91d80a0284aa6fd0928,Add Parameter,1,True
9244bad35625f56e1296d91d80a0284aa6fd0928,Localize Parameter,1,True
9244bad35625f56e1296d91d80a0284aa6fd0928,Move Attribute,1,True
9244bad35625f56e1296d91d80a0284aa6fd0928,Move Code,1,True
92775bdfe7f702b5ee9677d850e56190a2af1bbb,Change Variable Type,2,True
92775bdfe7f702b5ee9677d850e56190a2af1bbb,Extract Method,1,True
95bc06bf931aef9c3869bbf1c1695bc9844e0e3f,Add Attribute Annotation,8,True
95bc06bf931aef9c3869bbf1c1695bc9844e0e3f,Remove Attribute Annotation,8,True
961d8ff159911cd1275a50eccfb1ba9fa0f41254,Change Variable Type,1,True
961d8ff159911cd1275a50eccfb1ba9fa0f41254,Rename Variable,1,True
965c76aacf66743365f8ceab5acebc92403dd661,Remove Method Annotation,1,True
96f1782fbe50a6ddde8ee260368f446cd7a38e44,Change Variable Type,1,True
987d2e6f58ba9a7125ca277c2f706a18328a1de0,Add Parameter,1,True
987d2e6f58ba9a7125ca277c2f706a18328a1de0,Replace Variable With Attribute,2,True
98a61d53323d364c42d57d59ca144a39ce80f61c,Extract Variable,1,True
98abf3f551bfceaca46058e442dde3d2031e19f2,Change Attribute Access Modifier,1,True
98abf3f551bfceaca46058e442dde3d2031e19f2,Extract Method,1,True
98b59a58e862fa8a72f9e7529b4c3566b3c8be88,Add Method Annotation,6,True
995e7c7aec3adf6c26c30e8d287064cf59b5a24e,Extract Variable,1,True
9a2320e34b141855f0e3a02d4c2574235dcff89c,Rename Parameter,95,True
9a2320e34b141855f0e3a02d4c2574235dcff89c,Rename Variable,16,True
9b97ebeb4fc587ca0c5872d8bea1d833b5fa5eb9,Change Return Type,2,True
9b97ebeb4fc587ca0c5872d8bea1d833b5fa5eb9,Extract Variable,1,True
9b97ebeb4fc587ca0c5872d8bea1d833b5fa5eb9,Invert Condition,1,True
9badab6bbb5fdcfc191306ebb8e597dfaa218aa2,Extract Variable,1,True
9c431ef2f11b47b186929b81e412a65ba80110d0,Extract Variable,2,True
9cec4aa3f4ece3414256eb5a24780a9c93a9a904,Add Variable Modifier,4,True
9cec4aa3f4ece3414256eb5a24780a9c93a9a904,Extract Variable,2,True
9d0709dd049e5acd6633d975543ffb0eb049d0d9,Add Attribute Modifier,1,True
9d0709dd049e5acd6633d975543ffb0eb049d0d9,Add Class Annotation,1,True
9d0709dd049e5acd6633d975543ffb0eb049d0d9,Add Parameter,1,True
9d0709dd049e5acd6633d975543ffb0eb049d0d9,Change Attribute Type,1,True
9d0709dd049e5acd6633d975543ffb0eb049d0d9,Extract Method,2,True
9d0709dd049e5acd6633d975543ffb0eb049d0d9,Modify Class Annotation,1,True
9d0709dd049e5acd6633d975543ffb0eb049d0d9,Move Code,1,True
9d0709dd049e5acd6633d975543ffb0eb049d0d9,Parameterize Attribute,2,True
9d0709dd049e5acd6633d975543ffb0eb049d0d9,Remove Attribute Modifier,1,True
9d0709dd049e5acd6633d975543ffb0eb049d0d9,Remove Class Annotation,1,True
9d0709dd049e5acd6633d975543ffb0eb049d0d9,Rename Method,1,True
9d1f515d6dc44de18fa68004af56c9c2050f8ba4,Add Parameter Annotation,6,True
9d1f515d6dc44de18fa68004af56c9c2050f8ba4,Remove Parameter Annotation,6,True
9da6c6ba77299aae882338c5c019b1db576bbcfa,Invert Condition,1,True
9def4ceb9b9780adf635b987f4498c51b339c9fd,Rename Parameter,1,True
9e24d645dfdd3c0586c6320b58978408e21d95fb,Rename Method,8,True
9ef24a9e3847cd92239a8ab792e973bcd1427fa3,Add Attribute Modifier,2,True
9ef24a9e3847cd92239a8ab792e973bcd1427fa3,Add Parameter,5,True
9ef24a9e3847cd92239a8ab792e973bcd1427fa3,Move Attribute,1,True
9ef24a9e3847cd92239a8ab792e973bcd1427fa3,Remove Attribute Annotation,2,True
9ef24a9e3847cd92239a8ab792e973bcd1427fa3,Remove Class Annotation,2,True
9ef24a9e3847cd92239a8ab792e973bcd1427fa3,Remove Parameter,1,True
9f5dc950fa30c6dc62b962213592919f5ef9a5c2,Add Class Annotation,2,True
9f5dc950fa30c6dc62b962213592919f5ef9a5c2,Add Parameter,4,True
9f5dc950fa30c6dc62b962213592919f5ef9a5c2,Modify Method Annotation,2,True
9f8f294c6e8005d33aceaa3d74aa91ded4ea3a63,Add Method Modifier,1,True
9f8f294c6e8005d33aceaa3d74aa91ded4ea3a63,Change Method Access Modifier,1,True
9f8f294c6e8005d33aceaa3d74aa91ded4ea3a63,Move Method,1,True
9f95b85e43a0b53b63cb6dde67bf5d86577cdeb5,Add Parameter,2,True
9f95b85e43a0b53b63cb6dde67bf5d86577cdeb5,Replace Conditional With Ternary,1,True
a039f3b45ad433bf26606928f3c8e190278e5324,Change Attribute Type,1,True
a039f3b45ad433bf26606928f3c8e190278e5324,Change Parameter Type,1,True
a039f3b45ad433bf26606928f3c8e190278e5324,Change Return Type,2,True
a039f3b45ad433bf26606928f3c8e190278e5324,Change Variable Type,1,True
a039f3b45ad433bf26606928f3c8e190278e5324,Rename Attribute,1,True
a039f3b45ad433bf26606928f3c8e190278e5324,Rename Class,1,True
a096289ed77d50fff5635892d39096475dfc8b2c,Rename Parameter,1,True
a1111ec7640a591d484898a541ef0f63f4a18e57,Add Class Annotation,1,True
a1111ec7640a591d484898a541ef0f63f4a18e57,Extract Method,19,True
a1111ec7640a591d484898a541ef0f63f4a18e57,Extract Variable,4,True
a1111ec7640a591d484898a541ef0f63f4a18e57,Replace Conditional With Ternary,4,True
a112adb55be5e931eab7a00917098c6088618395,Change Variable Type,10,True
a112adb55be5e931eab7a00917098c6088618395,Extract Attribute,1,True
a112adb55be5e931eab7a00917098c6088618395,Extract Method,1,True
a112adb55be5e931eab7a00917098c6088618395,Extract Variable,2,True
a112adb55be5e931eab7a00917098c6088618395,Rename Variable,2,True
a112adb55be5e931eab7a00917098c6088618395,Replace Variable With Attribute,1,True
a112adb55be5e931eab7a00917098c6088618395,Try With Resources,1,True
a14c00c915691de84d76ff42ec0bed9d16d1062d,Add Method Annotation,16,True
a207a7ff693005762e6d5960e5c8d6eaad046ce2,Rename Method,2,True
a234db6950b9ed70188bb2233c898aa16d2f1595,Rename Parameter,2,True
a2485b74f201fe276175b93bc7586907e1ee1ae7,Modify Class Annotation,1,True
a36ae04fb90622aaae1e748db6ec1915f7e43649,Change Attribute Type,1,True
a4a6a67c6228866c2bf801b9463f9e6ca25d1f35,Change Method Access Modifier,1,True
a5130bfaf813742a3dc1b35a6203084e90d625dd,Move Class,3,True
a659b40c9eaa6f1f78e879bd32c9dff633012f2b,Extract Method,1,True
a66410b72e994d5555fd89ef4e9045a77f31139b,Add Class Annotation,1,True
a66410b72e994d5555fd89ef4e9045a77f31139b,Remove Class Annotation,1,True
a720199c15c18ca7baedd90fd91811ec92059e6f,Change Parameter Type,2,True
a720199c15c18ca7baedd90fd91811ec92059e6f,Rename Parameter,2,True
a73c1f774fe19de48872e0a3b2286dece9f66260,Add Method Annotation,1,True
a7b80c7f7ef4131a48b4636b6fc98ec9b06bbddc,Extract Method,9,True
a7b80c7f7ef4131a48b4636b6fc98ec9b06bbddc,Invert Condition,2,True
a7b80c7f7ef4131a48b4636b6fc98ec9b06bbddc,Merge Conditional,8,True
a7b80c7f7ef4131a48b4636b6fc98ec9b06bbddc,Rename Variable,5,True
a7fc226c49f7724e7e26e57320a4e94ef117f0b9,Add Attribute Annotation,1,True
a7fc226c49f7724e7e26e57320a4e94ef117f0b9,Add Attribute Modifier,1,True
a7fc226c49f7724e7e26e57320a4e94ef117f0b9,Change Attribute Type,2,True
a7fc226c49f7724e7e26e57320a4e94ef117f0b9,Change Parameter Type,1,True
a7fc226c49f7724e7e26e57320a4e94ef117f0b9,Change Return Type,2,True
a7fc226c49f7724e7e26e57320a4e94ef117f0b9,Change Type Declaration Kind,1,True
a7fc226c49f7724e7e26e57320a4e94ef117f0b9,Encapsulate Attribute,1,True
a7fc226c49f7724e7e26e57320a4e94ef117f0b9,Extract Class,1,True
a7fc226c49f7724e7e26e57320a4e94ef117f0b9,Move Attribute,1,True
a7fc226c49f7724e7e26e57320a4e94ef117f0b9,Rename Attribute,1,True
a7fc226c49f7724e7e26e57320a4e94ef117f0b9,Rename Class,1,True
a7fc226c49f7724e7e26e57320a4e94ef117f0b9,Rename Method,3,True
a7fc226c49f7724e7e26e57320a4e94ef117f0b9,Rename Parameter,1,True
a806a9bc4ea3876eb93981185ef206b822f8ae32,Add Parameter,1,True
a8bf6ac1e1e911f01bc1bbc046fd7ef7ef0e66ad,Change Return Type,2,True
a8bf6ac1e1e911f01bc1bbc046fd7ef7ef0e66ad,Extract Variable,1,True
a8bf6ac1e1e911f01bc1bbc046fd7ef7ef0e66ad,Invert Condition,1,True
a8d0cd2a677341095b016ec96492d629ed45a61d,Change Class Access Modifier,13,True
a991db9b7e56665c901c0a490c82f4a91262b805,Extract Method,1,True
ab6d0633370174ecc07262604b5de39a5220d34e,Add Parameter,2,True
ab6d0633370174ecc07262604b5de39a5220d34e,Change Return Type,2,True
ab6d0633370174ecc07262604b5de39a5220d34e,Change Variable Type,1,True
ab6d0633370174ecc07262604b5de39a5220d34e,Extract Variable,1,True
ab6d0633370174ecc07262604b5de39a5220d34e,Modify Method Annotation,1,True
abb1fe8f3aae5c0b644db9ea2d842157e40fc382,Add Method Annotation,1,True
aca54db97472ca73dee3619c5468728466c2672e,Change Attribute Access Modifier,8,True
aca54db97472ca73dee3619c5468728466c2672e,Encapsulate Attribute,8,True
aca54db97472ca73dee3619c5468728466c2672e,Extract And Move Method,23,True
ad3e90f77e804db10792e228c11bf7bc20736bcb,Change Parameter Type,1,True
ae45a0ecf41b594ae6648d48ec026e167f836ca9,Add Attribute Modifier,2,True
ae45a0ecf41b594ae6648d48ec026e167f836ca9,Change Variable Type,1,True
ae45a0ecf41b594ae6648d48ec026e167f836ca9,Extract Variable,1,True
ae45a0ecf41b594ae6648d48ec026e167f836ca9,Merge Conditional,2,True
ae45a0ecf41b594ae6648d48ec026e167f836ca9,Rename Variable,1,True
aeddb804da343756dd7dc384a05382469ffdc18d,Add Parameter,10,True
aeddb804da343756dd7dc384a05382469ffdc18d,Extract Method,1,True
af26f9fb77ed9482bc02dbc4069af4635ef23207,Rename Variable,2,True
afb9c5b4b8424da115fcb00734f70048eb49c0fe,Try With Resources,33,True
aff58f8127b53c6d848e68a97a8071a3337ab9b0,Add Attribute Annotation,1,True
aff58f8127b53c6d848e68a97a8071a3337ab9b0,Change Attribute Type,1,True
aff58f8127b53c6d848e68a97a8071a3337ab9b0,Remove Attribute Annotation,1,True
aff58f8127b53c6d848e68a97a8071a3337ab9b0,Rename Attribute,1,True
b02eb4c5b725bd8491c6d7074230a042dbd36f5f,Rename Method,3,True
b02eb4c5b725bd8491c6d7074230a042dbd36f5f,Rename Parameter,6,True
b02eb4c5b725bd8491c6d7074230a042dbd36f5f,Rename Variable,1,True
b0b5d8ed8568cc06b1e75b38afdfee0f3582043e,Extract Variable,2,True
b155ebddca8d712260171ebd256c667e813422e8,Encapsulate Attribute,1,True
b200a252bd4e2b1984ec6649b3c0cc0f1efcd7b0,Add Class Annotation,8,True
b200a252bd4e2b1984ec6649b3c0cc0f1efcd7b0,Add Method Annotation,13,True
b200a252bd4e2b1984ec6649b3c0cc0f1efcd7b0,Modify Method Annotation,12,True
b25f173b3efcd6cf7c7834167ef430a1029ce77a,Change Variable Type,3,True
b314a663e82b3523ae79c14502879664b41a395b,Move Attribute,1,True
b35595e16f90ded929a80aa46d4122816d3575fc,Add Attribute Modifier,1,True
b35595e16f90ded929a80aa46d4122816d3575fc,Add Method Annotation,21,True
b35595e16f90ded929a80aa46d4122816d3575fc,Change Parameter Type,1,True
b35595e16f90ded929a80aa46d4122816d3575fc,Change Variable Type,1,True
b35595e16f90ded929a80aa46d4122816d3575fc,Inline Variable,1,True
b35595e16f90ded929a80aa46d4122816d3575fc,Merge Conditional,1,True
b35595e16f90ded929a80aa46d4122816d3575fc,Move And Rename Class,1,True
b35595e16f90ded929a80aa46d4122816d3575fc,Move Class,15,True
b35595e16f90ded929a80aa46d4122816d3575fc,Remove Class Modifier,1,True
b35595e16f90ded929a80aa46d4122816d3575fc,Remove Method Annotation,1,True
b35595e16f90ded929a80aa46d4122816d3575fc,Remove Variable Modifier,1,True
b35595e16f90ded929a80aa46d4122816d3575fc,Rename Parameter,1,True
b37d066501b6e64ed15f2e7fd7983959476518c9,Extract Method,7,True
b3d0408482454c7433d51eb49e23e434f05faadd,Rename Attribute,1,True
b3f3989d737c04215fad6439eac2eb537a1d4bf3,Extract Method,2,True
b3f3989d737c04215fad6439eac2eb537a1d4bf3,Invert Condition,1,True
b40940b202b13cf7a8c9fada80ca393a5c9138b0,Add Class Annotation,1,True
b420c74c3b852bd22d940e640f56340040c369b7,Change Variable Type,3,True
b42729750fd9ad761ee02d3a2ada40a6ad44bdbc,Add Attribute Modifier,1,True
b42729750fd9ad761ee02d3a2ada40a6ad44bdbc,Change Attribute Type,2,True
b42729750fd9ad761ee02d3a2ada40a6ad44bdbc,Extract Method,2,True
b42729750fd9ad761ee02d3a2ada40a6ad44bdbc,Remove Attribute Modifier,1,True
b42729750fd9ad761ee02d3a2ada40a6ad44bdbc,Remove Method Modifier,1,True
b42729750fd9ad761ee02d3a2ada40a6ad44bdbc,Rename Attribute,1,True
b4598e10bb862441bafe5edd29b6fa3de7f95763,Change Variable Type,1,True
b4874c635d55a05bb623232c2098366ae9ead719,Add Attribute Modifier,8,True
b4874c635d55a05bb623232c2098366ae9ead719,Change Type Declaration Kind,2,True
b52aa66a66daa8c62d1628e5ff1ddf1546c8e4f4,Modify Method Annotation,2,True
b570c479131d8831a45df9a04fdf7c2937ec2ed5,Extract Method,2,True
b616f8137a86244e8f4bc558e2d4d51496d395fd,Add Class Annotation,1,True
b6d5dea9dd2c5935a268d0d67ba2f7558164b3b9,Add Method Annotation,2,True
b7afe52fe6c7a8ecdc60ca2e4c451314fe39d3e6,Extract Variable,1,True
b7afe52fe6c7a8ecdc60ca2e4c451314fe39d3e6,Rename Variable,1,True
b7dba7da86965f5237b3cd31d8dc979ab87a7de2,Rename Method,1,True
b80678ec1a21ce59da4b987172c3bf112434729a,Change Variable Type,1,True
b80678ec1a21ce59da4b987172c3bf112434729a,Rename Variable,1,True
b8f7bab05d1280c6ec8c83d6f1be00337e854ba9,Inline Variable,2,True
b93e76dd121150881d4c2ab45b039a06de530993,Add Parameter,1,True
ba224c0d56841e5749a77d8ee0cbe4458cfbccb5,Change Return Type,2,True
ba224c0d56841e5749a77d8ee0cbe4458cfbccb5,Replace Variable With Attribute,12,True
bad73fa03ff00f3c5631fe41781972534c8a12f8,Change Attribute Access Modifier,1,True
bb373d2632274010bd85c61699246ff12987211a,Change Attribute Type,2,True
bc369fee2b7dcb8ad28ab97537a48920d993fdd2,Rename Method,2,True
bcfd55f70e0af9098ae2c406832135853f698d7a,Rename Method,1,True
bda71a7af974140dbdc8328bdd55f815e07afa38,Extract Method,2,True
bdae64cb575958682babf79a6798474ffd425dfd,Invert Condition,1,True
be34a9e493370c72b6c7fa0348d9897fcce1076f,Rename Attribute,1,True
bee10149921de2b72446e9ce8fdd8f3f1fd57195,Extract Method,11,True
bee10149921de2b72446e9ce8fdd8f3f1fd57195,Rename Variable,9,True
beebed7e1ec1fa04e161e0f7c8e435293fa680b7,Rename Method,3,True
bf7e96ed0541baa759bb3d3106539010b4829fc5,Extract Variable,1,True
c1ec9b59a86b0108e17e22f6fd1e25792b6992a6,Add Parameter,1,True
c34210fb10ac7bc2ae7bec58bb747bfd552db514,Change Variable Type,19,True
c34210fb10ac7bc2ae7bec58bb747bfd552db514,Rename Variable,16,True
c46980239600fbe59b3bf065243cdc8f93aa9b6a,Add Parameter,1,True
c46980239600fbe59b3bf065243cdc8f93aa9b6a,Extract Method,2,True
c4b6c809293947a619529a2c395396ac97f69145,Move Class,1,True
c4b6c809293947a619529a2c395396ac97f69145,Remove Thrown Exception Type,1,True
c4e5d9c08b4fe3c289800fc9fb3b0b3a3685e91b,Add Thrown Exception Type,1,True
c4e5d9c08b4fe3c289800fc9fb3b0b3a3685e91b,Assert Throws,1,True
c533bad6c36ca9c7b2a7f4eb4970b1ac5036d35a,Add Parameter,1,True
c533bad6c36ca9c7b2a7f4eb4970b1ac5036d35a,Extract Variable,1,True
c533bad6c36ca9c7b2a7f4eb4970b1ac5036d35a,Remove Parameter,3,True
c533bad6c36ca9c7b2a7f4eb4970b1ac5036d35a,Rename Variable,1,True
c533bad6c36ca9c7b2a7f4eb4970b1ac5036d35a,Replace Pipeline With Loop,1,True
c636e24ba13292ed9da1a2d8f32d0c032dc0495b,Extract Variable,3,True
c636e24ba13292ed9da1a2d8f32d0c032dc0495b,Split Conditional,1,True
c651372c2390bd5dbb4ee12fe88ee4ef2aa25a4b,Change Variable Type,1,True
c651372c2390bd5dbb4ee12fe88ee4ef2aa25a4b,Rename Variable,2,True
c684fab33f81b03e665b8ed9b9aa9353c14b68eb,Invert Condition,2,True
c684fab33f81b03e665b8ed9b9aa9353c14b68eb,Rename Attribute,53,True
c6ddbc93eb4fa88b30d93a3c7ef0a8d1c44af2fa,Rename Attribute,1,True
c6ddbc93eb4fa88b30d93a3c7ef0a8d1c44af2fa,Rename Method,2,True
c6ddbc93eb4fa88b30d93a3c7ef0a8d1c44af2fa,Rename Parameter,1,True
c7196857509ae014902b9a38025e56a87f20b8c1,Change Attribute Access Modifier,1,True
c7196857509ae014902b9a38025e56a87f20b8c1,Change Variable Type,1,True
c7196857509ae014902b9a38025e56a87f20b8c1,Encapsulate Attribute,1,True
c7196857509ae014902b9a38025e56a87f20b8c1,Remove Attribute Modifier,1,True
c7c64fc8745be907b31ff8d0edb3fc2dc8b7844a,Move Code,1,True
c854a3ee3b07e14d2ad5bf8e399aaaab22e56b39,Change Variable Type,4,True
c9c8eb5a1ae226ace77530d1878f227e8426662d,Change Parameter Type,1,True
c9d6ff32644e517dc383d96133120435aad1ae9c,Extract Method,6,True
c9d6ff32644e517dc383d96133120435aad1ae9c,Parameterize Variable,6,True
caf1c55ee47195e01c4be896b6f08e264c7a18b6,Extract Variable,2,True
cb16d2ccd84ae380922b58791b5495b7f55b5d69,Extract Variable,1,True
cb8627c1f8227c8cbbdfa7c85226d0a9d74843b3,Change Variable Type,7,True
cb8627c1f8227c8cbbdfa7c85226d0a9d74843b3,Inline Variable,1,True
cb8627c1f8227c8cbbdfa7c85226d0a9d74843b3,Rename Variable,1,True
cb8627c1f8227c8cbbdfa7c85226d0a9d74843b3,Replace Generic With Diamond,1,True
cc314191066dd888386f4abf6168c0d0dabb0bd8,Rename Parameter,1,True
cc85d4b0a81e78ea9dda9467af656b0f6abb7ece,Move Source Folder,1,True
ce2a105e3b8022f8c9a55cf20a41a8c7e5328d2c,Change Attribute Type,6,True
ce2a105e3b8022f8c9a55cf20a41a8c7e5328d2c,Change Parameter Type,12,True
ce2a105e3b8022f8c9a55cf20a41a8c7e5328d2c,Change Return Type,6,True
ce2a105e3b8022f8c9a55cf20a41a8c7e5328d2c,Extract Variable,2,True
cf62c8ee90eed7b267856392001bdf1e64aa59cd,Modify Class Annotation,1,True
cf8765ed3cc978a1367132441cc61eb0bc10acdb,Extract Method,1,True
cfb6c674670a0051e6c2e245bd62a41111915d62,Extract Method,2,True
d090f78cd6295acf38ce90d297ca430b0aa6264a,Rename Variable,3,True
d16a0f02b917aaf2be9afad16d3f763b22ff38e8,Change Variable Type,27,True
d211879d54cbe1dc1ccc4f6bc8a0277b8ac82784,Add Parameter,1,True
d2597caff855bdd30907356e3156bfe57e376388,Add Attribute Annotation,19,True
d2597caff855bdd30907356e3156bfe57e376388,Add Parameter Annotation,4,True
d3028a29133ca00f1802cdd6d4a503b185916ccd,Change Variable Type,1,True
d3028a29133ca00f1802cdd6d4a503b185916ccd,Extract Method,1,True
d3028a29133ca00f1802cdd6d4a503b185916ccd,Rename Variable,2,True
d35aa8a249ee3e93eff033accdea122746bfb496,Modify Attribute Annotation,1,True
d35aa8a249ee3e93eff033accdea122746bfb496,Rename Attribute,2,True
d35aa8a249ee3e93eff033accdea122746bfb496,Rename Method,3,True
d35aa8a249ee3e93eff033accdea122746bfb496,Rename Parameter,1,True
d434c4bacbef726b3a621e791e9970954d735232,Add Parameter,1,True
d434c4bacbef726b3a621e791e9970954d735232,Change Attribute Access Modifier,1,True
d434c4bacbef726b3a621e791e9970954d735232,Change Attribute Type,1,True
d434c4bacbef726b3a621e791e9970954d735232,Change Parameter Type,2,True
d434c4bacbef726b3a621e791e9970954d735232,Change Return Type,2,True
d434c4bacbef726b3a621e791e9970954d735232,Change Variable Type,5,True
d434c4bacbef726b3a621e791e9970954d735232,Encapsulate Attribute,2,True
d434c4bacbef726b3a621e791e9970954d735232,Extract Subclass,1,True
d434c4bacbef726b3a621e791e9970954d735232,Push Down Attribute,3,True
d434c4bacbef726b3a621e791e9970954d735232,Push Down Method,1,True
d434c4bacbef726b3a621e791e9970954d735232,Remove Class Annotation,2,True
d434c4bacbef726b3a621e791e9970954d735232,Remove Parameter,3,True
d434c4bacbef726b3a621e791e9970954d735232,Rename Variable,1,True
d4a77a8be030f15d9489ffa8a3ee207dda7cb5cf,Add Method Annotation,1,True
d4a77a8be030f15d9489ffa8a3ee207dda7cb5cf,Change Attribute Type,2,True
d4a77a8be030f15d9489ffa8a3ee207dda7cb5cf,Change Method Access Modifier,1,True
d4a77a8be030f15d9489ffa8a3ee207dda7cb5cf,Change Variable Type,2,True
d4a77a8be030f15d9489ffa8a3ee207dda7cb5cf,Extract And Move Method,1,True
d4a77a8be030f15d9489ffa8a3ee207dda7cb5cf,Extract Interface,1,True
d4a77a8be030f15d9489ffa8a3ee207dda7cb5cf,Extract Method,1,True
d4a77a8be030f15d9489ffa8a3ee207dda7cb5cf,Extract Variable,4,True
d4a77a8be030f15d9489ffa8a3ee207dda7cb5cf,Rename Method,1,True
d4a77a8be030f15d9489ffa8a3ee207dda7cb5cf,Rename Parameter,2,True
d4a77a8be030f15d9489ffa8a3ee207dda7cb5cf,Rename Variable,1,True
d519d85ba8fc414c3be498583c5339fa6817bf58,Rename Variable,2,True
d51f326a52ec0025bcd5398c675f5bd6fe2d6fab,Change Variable Type,1,True
d51f326a52ec0025bcd5398c675f5bd6fe2d6fab,Rename Variable,1,True
d5f93110279672d74f2970c1590b0a81378ed4b0,Extract Variable,6,True
d6d02c8e72c515d00a9980e46cb62553100bf2ff,Change Return Type,1,True
d88792d0d46ed608b7cf2ccce87ac6416018a708,Rename Variable,1,True
d921cf52c70d6f3403f1555855aa001267fe2b72,Change Attribute Type,8,True
d921cf52c70d6f3403f1555855aa001267fe2b72,Change Parameter Type,8,True
d921cf52c70d6f3403f1555855aa001267fe2b72,Change Return Type,17,True
d921cf52c70d6f3403f1555855aa001267fe2b72,Change Variable Type,124,True
d921cf52c70d6f3403f1555855aa001267fe2b72,Inline Method,24,True
d921cf52c70d6f3403f1555855aa001267fe2b72,Move And Inline Method,506,True
d921cf52c70d6f3403f1555855aa001267fe2b72,Rename Variable,9,True
d943262dc6543c3f227ab878a0b8c2229227c6cd,Add Class Annotation,1,True
d94a68ff7a86c302f9267611bb93570529701faa,Extract Method,1,True
d97d29427e599ab93c976144bc3c82c31b35b004,Modify Attribute Annotation,1,True
da352a470d06209f9cf4b08966532673e3a76b24,Rename Parameter,68,True
da73052a6157961910ad1bcd111ff0fb4f63d341,Change Variable Type,1,True
db44076fb66a889753361b155eb61d9d55620998,Change Attribute Type,1,True
db44076fb66a889753361b155eb61d9d55620998,Change Parameter Type,1,True
db5a1cd729d57013b7e53129ef429f320847af8a,Add Attribute Modifier,10,True
db5a1cd729d57013b7e53129ef429f320847af8a,Change Return Type,2,True
