commit_sha,metric,before_total,after_total,delta_total,observation_count,improvement_rate_pct
075ca39572a98c3e52d4445db9ad7ecf41456e79,FANOUT,0.0,0.0,0.0,2,
075ca39572a98c3e52d4445db9ad7ecf41456e79,LCOM,0.2857142857142857,0.2857142857142857,0.0,2,0.0
075ca39572a98c3e52d4445db9ad7ecf41456e79,LOC,67.0,67.0,0.0,2,0.0
075ca39572a98c3e52d4445db9ad7ecf41456e79,NOF,7.0,7.0,0.0,2,0.0
075ca39572a98c3e52d4445db9ad7ecf41456e79,NOM,14.0,14.0,0.0,2,0.0
075ca39572a98c3e52d4445db9ad7ecf41456e79,WMC,14.0,14.0,0.0,2,0.0
07e8eebd239d2c5eff8c17dc94a7515b7ed0a1f2,DIT,0.0,0.0,0.0,12,
07e8eebd239d2c5eff8c17dc94a7515b7ed0a1f2,FANIN,16.0,15.0,-1.0,12,6.25
07e8eebd239d2c5eff8c17dc94a7515b7ed0a1f2,FANOUT,9.0,9.0,0.0,12,0.0
07e8eebd239d2c5eff8c17dc94a7515b7ed0a1f2,LCOM,-2.2222222222222223,-2.2222222222222223,0.0,12,
07e8eebd239d2c5eff8c17dc94a7515b7ed0a1f2,LOC,261.0,261.0,0.0,12,0.0
07e8eebd239d2c5eff8c17dc94a7515b7ed0a1f2,NOF,25.0,25.0,0.0,12,0.0
07e8eebd239d2c5eff8c17dc94a7515b7ed0a1f2,NOM,35.0,35.0,0.0,12,0.0
07e8eebd239d2c5eff8c17dc94a7515b7ed0a1f2,WMC,40.0,40.0,0.0,12,0.0
0814464e1629628889aa242e7fe0ad925c12c4d7,DIT,0.0,0.0,0.0,2,
0814464e1629628889aa242e7fe0ad925c12c4d7,FANIN,1.0,1.0,0.0,2,0.0
0814464e1629628889aa242e7fe0ad925c12c4d7,FANOUT,18.0,16.0,-2.0,2,11.11111111111111
0814464e1629628889aa242e7fe0ad925c12c4d7,LCOM,0.0,0.0,0.0,2,
0814464e1629628889aa242e7fe0ad925c12c4d7,LOC,228.0,203.0,-25.0,2,10.964912280701753
0814464e1629628889aa242e7fe0ad925c12c4d7,NOF,17.0,15.0,-2.0,2,11.76470588235294
0814464e1629628889aa242e7fe0ad925c12c4d7,NOM,19.0,18.0,-1.0,2,5.263157894736842
0814464e1629628889aa242e7fe0ad925c12c4d7,WMC,29.0,28.0,-1.0,2,3.4482758620689653
0834cd481b517a930862dafce0fa3e17b27ba1c3,DIT,0.0,0.0,0.0,1,
0834cd481b517a930862dafce0fa3e17b27ba1c3,FANIN,1.0,1.0,0.0,1,0.0
0834cd481b517a930862dafce0fa3e17b27ba1c3,FANOUT,1.0,1.0,0.0,1,0.0
0834cd481b517a930862dafce0fa3e17b27ba1c3,LCOM,-1.0,-1.0,0.0,1,
0834cd481b517a930862dafce0fa3e17b27ba1c3,LOC,5.0,5.0,0.0,1,0.0
0834cd481b517a930862dafce0fa3e17b27ba1c3,NOF,0.0,0.0,0.0,1,
0834cd481b517a930862dafce0fa3e17b27ba1c3,NOM,1.0,1.0,0.0,1,0.0
0834cd481b517a930862dafce0fa3e17b27ba1c3,WMC,1.0,1.0,0.0,1,0.0
08a5b4bca92742000c1b485d29f9e5dc2704a280,DIT,0.0,0.0,0.0,2,
08a5b4bca92742000c1b485d29f9e5dc2704a280,FANIN,5.0,5.0,0.0,2,0.0
08a5b4bca92742000c1b485d29f9e5dc2704a280,FANOUT,10.0,10.0,0.0,2,0.0
08a5b4bca92742000c1b485d29f9e5dc2704a280,LCOM,1.0,1.0,0.0,2,0.0
08a5b4bca92742000c1b485d29f9e5dc2704a280,LOC,76.0,78.0,2.0,2,-2.631578947368421
08a5b4bca92742000c1b485d29f9e5dc2704a280,NOF,5.0,5.0,0.0,2,0.0
08a5b4bca92742000c1b485d29f9e5dc2704a280,NOM,5.0,5.0,0.0,2,0.0
08a5b4bca92742000c1b485d29f9e5dc2704a280,WMC,10.0,10.0,0.0,2,0.0
0963e8d016e70cbdbe8120f603688205dc14f5e5,DIT,18.0,18.0,0.0,82,0.0
0963e8d016e70cbdbe8120f603688205dc14f5e5,FANIN,213.0,239.0,26.0,82,-12.206572769953052
0963e8d016e70cbdbe8120f603688205dc14f5e5,FANOUT,198.0,222.0,24.0,82,-12.121212121212121
0963e8d016e70cbdbe8120f603688205dc14f5e5,LCOM,-2.170562770562771,8.730178808119984,10.900741578682755,82,
0963e8d016e70cbdbe8120f603688205dc14f5e5,LOC,1300.0,2629.0,1329.0,82,-102.23076923076924
0963e8d016e70cbdbe8120f603688205dc14f5e5,NOF,236.0,237.0,1.0,82,-0.423728813559322
0963e8d016e70cbdbe8120f603688205dc14f5e5,NOM,246.0,613.0,367.0,82,-149.1869918699187
0963e8d016e70cbdbe8120f603688205dc14f5e5,WMC,264.0,714.0,450.0,82,-170.45454545454547
0994b2a22f3e28cf63a477e7568d8b6d62c0907b,DIT,1.0,1.0,0.0,1,0.0
0994b2a22f3e28cf63a477e7568d8b6d62c0907b,FANIN,21.0,22.0,1.0,1,-4.761904761904762
0994b2a22f3e28cf63a477e7568d8b6d62c0907b,FANOUT,66.0,67.0,1.0,1,-1.5151515151515151
0994b2a22f3e28cf63a477e7568d8b6d62c0907b,LCOM,0.0484848484848484,0.0490797546012269,0.0005949061163784963,1,-1.2269938650306507
0994b2a22f3e28cf63a477e7568d8b6d62c0907b,LOC,11506.0,11285.0,-221.0,1,1.9207370067790719
0994b2a22f3e28cf63a477e7568d8b6d62c0907b,NOF,455.0,456.0,1.0,1,-0.21978021978021978
0994b2a22f3e28cf63a477e7568d8b6d62c0907b,NOM,165.0,163.0,-2.0,1,1.2121212121212122
0994b2a22f3e28cf63a477e7568d8b6d62c0907b,WMC,2321.0,2267.0,-54.0,1,2.326583369237398
09a273e577b710b1ac86ee538e348fd116118cbb,DIT,0.0,0.0,0.0,1,
09a273e577b710b1ac86ee538e348fd116118cbb,FANIN,0.0,0.0,0.0,1,
09a273e577b710b1ac86ee538e348fd116118cbb,FANOUT,5.0,5.0,0.0,1,0.0
09a273e577b710b1ac86ee538e348fd116118cbb,LCOM,1.0,1.0,0.0,1,0.0
09a273e577b710b1ac86ee538e348fd116118cbb,LOC,38.0,38.0,0.0,1,0.0
09a273e577b710b1ac86ee538e348fd116118cbb,NOF,2.0,2.0,0.0,1,0.0
09a273e577b710b1ac86ee538e348fd116118cbb,NOM,5.0,5.0,0.0,1,0.0
09a273e577b710b1ac86ee538e348fd116118cbb,WMC,6.0,6.0,0.0,1,0.0
0a25418d62f121b202a98aac9dcc6efe14c72efe,DIT,0.0,0.0,0.0,1,
0a25418d62f121b202a98aac9dcc6efe14c72efe,FANIN,0.0,0.0,0.0,1,
0a25418d62f121b202a98aac9dcc6efe14c72efe,FANOUT,0.0,0.0,0.0,1,
0a25418d62f121b202a98aac9dcc6efe14c72efe,LCOM,-1.0,0.4,1.4,1,
0a25418d62f121b202a98aac9dcc6efe14c72efe,LOC,8.0,76.0,68.0,1,-850.0
