commit_sha,before_value,after_value,improvement_rate_pct
2700b3efc7608e87c3d329d20f1b3545813bf18b,1215.0,1215.0,0.0
27060bb4c6b36e56bd2d485cbe96b10381cdbb40,131.0,131.0,0.0
270c6838970758c76a347d46f1474fd1fef80ef4,103.0,103.0,0.0
2717ecf68341f6acbe251d98a1ae8436feb3893b,3.0,3.0,0.0
2741e9868e1e4f0e3a4a8af44abc7984de3aeb4b,721.0,721.0,0.0
27475b79da80792f5132764050331f281cc1d3dd,721.0,721.0,0.0
27798861b214917ea0009269d6152f2f55e0115d,51.0,51.0,0.0
2816bbeff1a14e8710ee523c82efc7d2ee436906,74.0,74.0,0.0
286233491de7faa2da27184956fb0bb6e1f0e7d5,365.0,296.0,18.904109589041095
2880fac292c4df1589d3d160b230a5d1552879d3,15.0,15.0,0.0
289620365f752905259b0940f96f77a52fd77d62,11.0,17.0,-54.54545454545454
28b77e25f8fc28e501d0cd3da0c345b04de6964a,600.0,600.0,0.0
28d9459f5354c5773b9c8f7ebe76992aa3873b71,54.0,54.0,0.0
28dd62d9eea21d95d06cd07e5aef436fd1f12c93,8.0,8.0,0.0
28e06033635496f294b7b527e631f28e2dbbe04c,2118.0,2127.0,-0.424929178470255
29420e1d411e96c7305d28bd670e125148cec806,10.0,10.0,0.0
298017ad54b9b8fcdb917c837084464a79b9a07d,721.0,721.0,0.0
29acb1f5341345f73e872aaea4408080b64850d1,56.0,56.0,0.0
29cec1435a9594dca722edf41d5e42bf5006483e,576.0,576.0,0.0
2a075b6a95053012dbbda56a3538d9a81698ba1a,23.0,23.0,0.0
2a6ec633306fb84d788d0b732229c132dc289865,23.0,16.0,30.434782608695656
2a6f8f12e291eeec58f1782e65a8f9752e7c5154,721.0,721.0,0.0
2ac8b8480dc4f80f0116ea35e90e7f8495c71e60,721.0,721.0,0.0
2b73f266abdd1430869c1278ac7e59f6fde54f6f,32.0,32.0,0.0
2b87e5e871e05c951884736111209013c94e64a3,721.0,721.0,0.0
2bc788452618e10d03d4a30b0c3a3dc2239c15ac,458.0,458.0,0.0
2bd4919883179fcb77bee98b487c706c2d2c6482,14.0,14.0,0.0
2bf835c2db6e0a2f89c65163c3ca8fab375e1bad,385.0,386.0,-0.2597402597402597
2bf97df6c917d78b5f0a2949514ace3ebab39620,43.0,43.0,0.0
2c0d9ba0a093da2d8dcc331b4816d73636092cc1,139.0,139.0,0.0
2c12c407dd255b251800536080c13060ee7a2466,68.0,68.0,0.0
2c9ae6227bbd0765d7a3b9cf0269ea5736ce7f94,7.0,7.0,0.0
2cf5c7aa21db2365542dd6071ef5f4f696bff290,22.0,22.0,0.0
2d1d419c03d81f547a5223cd6b80178cbed2d7c7,8.0,8.0,0.0
2d5551c2ee3cb37fa79edfbe394049b43fb4039e,1762.0,1762.0,0.0
2d5cd008295247142a3f33e735f6a4ef276c72d5,721.0,721.0,0.0
2d6b05a8c17568beb516fe9352056e69da6ce134,15.0,15.0,0.0
2e2e9d25ced961f465c5eb3199b8565341fac930,24.0,24.0,0.0
2e43ba4ef193c2e15f613fc09eb30068afa94bcf,44.0,44.0,0.0
2e996d07509a2ec0a530141f03ac934a8f0dbdbe,15.0,17.0,-13.333333333333334
2f7be974f20ce6f3fe377b8a3f48c3a72e1f0fa5,41.0,41.0,0.0
2f8b0b9184234cb78d409522510301219894ff2a,46.0,46.0,0.0
2fc90fdeae94be715974caa1659d2cd59e169feb,10.0,10.0,0.0
2fd573f9cade59418a5727eecf9a9e40f8d21206,27.0,28.0,-3.7037037037037033
2fe5864f38dc10aa35994d74fc58e1109130f684,103.0,103.0,0.0
300f0cd7ebc44855db62f8052836ce0661263ae4,25.0,27.0,-8.0
30995f1f094bbd8a589c41766a3a7ce8420a98ae,591.0,591.0,0.0
30be31fc631ed585fd774347e90294510241122d,721.0,721.0,0.0
30ec555aa98cf42cbf14b8fd0d3b34c5ef26caee,10.0,10.0,0.0
30fe6b383426c8b290e71ae42221f01fde832dd8,8.0,8.0,0.0
31018755bd9884df4c7a28a15e77fe09c3028aab,3.0,5.0,-66.66666666666666
3133b986ffa5441a27733e2770c4f6eacab18ab7,721.0,721.0,0.0
318a11abc23b951bdbae95f2f1b91a15eb160492,34.0,34.0,0.0
31ad33560a3fd9fa48f01b659085a59b24e7ad23,12.0,12.0,0.0
31eaedd092ce89a577d0dff93211e6403275fdac,4.0,4.0,0.0
31ec72afbde2ef9439fe911d3fe2245ae72a3c59,130.0,130.0,0.0
32081d6699513b977182c4f90581faafb37ce157,8.0,12.0,-50.0
325c8363533076cd9b8717750da50937ca7a800c,721.0,721.0,0.0
332535445949019cad9701cff67782f1f2990a7e,372.0,372.0,0.0
335dc400494ef474541288baa7870939943e0fc9,44.0,44.0,0.0
339ca3499ccab1780ffdaf3b879caa4beea77601,22.0,23.0,-4.545454545454546
33a6de275749be127f0548245e96d6739a91a843,1069.0,1069.0,0.0
3423d9759f97a7bc64501022961c7f593fd991de,132.0,131.0,0.7575757575757576
342453fa7a49032271c65e152950fb25af13c3f7,117.0,117.0,0.0
344e4114e57d5486522bf077e274e321912ca190,13.0,13.0,0.0
3493b50efc315abc44261cf2643bf7159b1f45b0,44.0,45.0,-2.272727272727273
34e144f83a04bfb74f47967d60e426163538a044,290.0,292.0,-0.6896551724137931
351b45e4a7917c5f65fdc6fef214d23ec2e761aa,87.0,87.0,0.0
351d9297e78e76a2de7785e6a1730bce3ccd9a56,35.0,35.0,0.0
355f05996c820af8be23dd09b9d299a8ed1b9d32,217.0,217.0,0.0
35723346a40d196b75c01120385165453f260c97,22.0,23.0,-4.545454545454546
3578497eb0fc0fa58b7b415e577f3db227a906dd,36.0,36.0,0.0
35947eca3d609904c971b8ddb73bb843c18ba7d4,149.0,150.0,-0.6711409395973155
