commit_sha,before_value,after_value,improvement_rate_pct
18e58355587b8989d8ee6894aa15ac9d980c0a37,50.0,50.0,0.0
18ec912e5cb8eefd21f9cf9a35386b93b73be8a6,90.0,90.0,0.0
19452b8f8eb4201d128f7473d7a3ca91bc192e3c,21.0,21.0,0.0
1958b7f63819953fb5baf913151272e80f182238,297.0,298.0,-0.33670033670033667
198aebb8b405a3d1f3c27be3dfbcafd6122ac894,1153.0,1153.0,0.0
19c51f2f0a8b6196250c2b82a6281a2a70219fe5,97.0,102.0,-5.154639175257731
19c8016920e980fd129ea9dd202c0c7af8e51a63,13.0,13.0,0.0
19c87f4459b41bfb0d479477bfc14925a6e9803f,75.0,78.0,-4.0
19f788d41cc28d5c8b545515cd44af477dc247ca,26.0,26.0,0.0
1a033a9f54de34018058344662fd0040a1266f5d,6.0,6.0,0.0
1a311cab18f65e3c13483fb3002ad178b15782bd,5.0,1.0,80.0
1a56c2625187fb67c90f76fc16c3c0f697abc5d9,12.0,11.0,8.333333333333332
1a7470a307568f7218321c337783f0ed2a0f67c5,7.0,9.0,-28.57142857142857
1a9dac59a2fa66538d460df4b61d4774bc94e8a6,4.0,4.0,0.0
1aab938b0ac8edec2312b39a0f87d11d55e7b08c,81.0,81.0,0.0
1ac923ec9db901e0e5b8192243130ca4719deccc,33.0,33.0,0.0
1ad52d8468e5d82484e6af2a36d0b6233f1a33d0,591.0,591.0,0.0
1ae510228382b076fb2ff57be1351d6142794f87,74.0,77.0,-4.054054054054054
1aee95e863fbef1d3e21dcb269764aeef5cca674,23.0,24.0,-4.3478260869565215
1af7c14799d6c5e3e188cb5cd6ec03a9aacd7d68,429.0,429.0,0.0
1b0775d4e5a46dfaa124ec1d31fb9758772f4686,7.0,8.0,-14.285714285714285
1b0b9a1a68d31b7fa38bd95fcb26e953a731de18,9.0,9.0,0.0
1b0e044464f5d016ed9f8dc9d95745031bcdb768,1130.0,1130.0,0.0
1b1ccabade9caaa3f95518133b042aade9c627c4,2.0,2.0,0.0
1b287f3c17b6389fcc3fa18d57e545012f8bf745,108.0,108.0,0.0
1b3290e56d445ad2d49cd49cc76721975b2503fa,347.0,348.0,-0.2881844380403458
1b3e546bb1372154242bae54ffcb46690ccec169,56.0,58.0,-3.571428571428571
1b46cdf785ed74308f353ab9d6a7f1640964ed0e,1017.0,1017.0,0.0
1b4936d578d4a1dd4d72467b48b67d12093cff3b,1707.0,1707.0,0.0
1b6267fbab19be3589e26adf2281f15b5c652be2,316.0,321.0,-1.5822784810126582
1b7411007b064eaf5ebe9688f6da164b1b030baf,86.0,86.0,0.0
1ba19f3063b4c43b047807b4e21a64c7a0489d58,4.0,4.0,0.0
1ba3c3e0acefdfa84254c4be127f6b472201fcf6,45.0,45.0,0.0
1bbf783227389c5c8e3003c8922d1b6ef38c6193,15.0,15.0,0.0
1c01b98233ec5f70cf70b6637e370cca4eb1a1b8,50.0,50.0,0.0
1c02863beac4ecfa11d7d5c2049ddc3c47131deb,137.0,137.0,0.0
1c180b235add10fa099964ca59674b72355849ee,10.0,14.0,-40.0
1c19d7d3980568f0e9146d8eeec4cfc553c221f7,31.0,31.0,0.0
1c556cb2d79b71cded835022c2c3cc122ab17a59,29.0,29.0,0.0
1c7d5342d12c8e92cdf28700f03fd5ecb0992256,71.0,71.0,0.0
1c7e3fb4fdd933efdf371c330f3d9c20c4c79ea7,4.0,7.0,-75.0
1c955cee46b2c91d24efd05607b6d3af9c46bd04,33.0,34.0,-3.0303030303030303
1cc8cdc7fd31d0818b960f2931db53ddc3641453,21.0,21.0,0.0
1cd71afc2aba0ada26a8a5b11764a08911ffc872,10.0,10.0,0.0
1cfe084eafe4549715af20590de89fcb168a36de,2.0,2.0,0.0
1d08dddde821afdf3bb900e60e1129b1cf7a7ccc,11.0,11.0,0.0
1d3571098c92d8f4cec82a2ba9c1f2453a59a1de,11.0,12.0,-9.090909090909092
1d3ff84ddf510b53357bb228572b1125cdc13954,9.0,9.0,0.0
1d54ec8f67ba3e6a7ac61da002960242a2023a1c,1208.0,1208.0,0.0
