commit_sha,before_value,after_value,improvement_rate_pct
254a75b6f0df7740f1c5b72e08580ff8259a5ea7,28.0,42.0,-50.0
25630752bf0246e18917355588a452255ac78808,567.0,576.0,-1.5873015873015872
25632779fb7ebacd3c8800a9d2778ea74007326f,16.0,18.0,-12.5
25a1671da5f6828d60ecbd4a2178e2c6571a9627,84.0,84.0,0.0
25be6b449a4f65fccd9bfe0113c32552577fad99,336.0,339.0,-0.8928571428571428
25d09c7aa2b14cc70ca739e2a4ec64b3a52bb55e,13.0,15.0,-15.384615384615385
25db1f48f0d81716230e7124698379f76dbf220a,39302.0,39324.0,-0.05597679507404204
260596708d957d067eb8d30e64c9aaffffe68b4e,1250.0,1243.0,0.5599999999999999
260c648869c62c05da243f00e507d2395aca707f,214.0,214.0,0.0
263bad93617b90a979bf1ea1100425b6e6391bce,20.0,106.0,-430.0
26ab312c8cea217fcd64decbe8e94f474ec17998,186.0,188.0,-1.0752688172043012
2700b3efc7608e87c3d329d20f1b3545813bf18b,3984.0,3984.0,0.0
27060bb4c6b36e56bd2d485cbe96b10381cdbb40,4384.0,4384.0,0.0
270c6838970758c76a347d46f1474fd1fef80ef4,78.0,78.0,0.0
2717ecf68341f6acbe251d98a1ae8436feb3893b,0.0,0.0,
2741e9868e1e4f0e3a4a8af44abc7984de3aeb4b,40470.0,40470.0,0.0
27475b79da80792f5132764050331f281cc1d3dd,40464.0,40464.0,0.0
27798861b214917ea0009269d6152f2f55e0115d,57.0,62.0,-8.771929824561402
2816bbeff1a14e8710ee523c82efc7d2ee436906,119.0,119.0,0.0
286233491de7faa2da27184956fb0bb6e1f0e7d5,498.0,510.0,-2.4096385542168677
2880fac292c4df1589d3d160b230a5d1552879d3,104.0,104.0,0.0
289620365f752905259b0940f96f77a52fd77d62,10.0,75.0,-650.0
28b77e25f8fc28e501d0cd3da0c345b04de6964a,624.0,628.0,-0.641025641025641
28d9459f5354c5773b9c8f7ebe76992aa3873b71,45.0,43.0,4.444444444444445
28dd62d9eea21d95d06cd07e5aef436fd1f12c93,73.0,77.0,-5.47945205479452
28e06033635496f294b7b527e631f28e2dbbe04c,33228.0,33234.0,-0.01805706031058144
29420e1d411e96c7305d28bd670e125148cec806,52.0,52.0,0.0
298017ad54b9b8fcdb917c837084464a79b9a07d,40464.0,40464.0,0.0
29acb1f5341345f73e872aaea4408080b64850d1,61.0,61.0,0.0
29cec1435a9594dca722edf41d5e42bf5006483e,877.0,878.0,-0.11402508551881414
2a075b6a95053012dbbda56a3538d9a81698ba1a,148.0,150.0,-1.3513513513513513
2a6ec633306fb84d788d0b732229c132dc289865,46.0,39.0,15.217391304347828
2a6f8f12e291eeec58f1782e65a8f9752e7c5154,40468.0,40468.0,0.0
2ac8b8480dc4f80f0116ea35e90e7f8495c71e60,40475.0,40473.0,0.004941321803582458
2b73f266abdd1430869c1278ac7e59f6fde54f6f,7.0,7.0,0.0
2b87e5e871e05c951884736111209013c94e64a3,40474.0,40475.0,-0.002470721944952315
2bc788452618e10d03d4a30b0c3a3dc2239c15ac,6795.0,6796.0,-0.014716703458425313
2bd4919883179fcb77bee98b487c706c2d2c6482,77.0,77.0,0.0
2bf835c2db6e0a2f89c65163c3ca8fab375e1bad,7242.0,7339.0,-1.3394090030378347
2bf97df6c917d78b5f0a2949514ace3ebab39620,623.0,628.0,-0.8025682182985553
